year,expansion,n,area_ha_t0,area_ha_t1,gridid
2008,1,1208,8222.58,1157.04,642
2009,0,444,0,280.44,642
2009,1,671,4269.51,570.6,642
2010,0,679,0,448.2,642
2010,1,1632,10710.45,1614.69,642
2011,0,418,0,262.34999999999997,642
2011,1,830,7652.7,852.12,642
2012,0,921,0,641.0699999999999,642
2012,1,1595,11909.88,1960.29,642
2013,0,617,0,449.28,642
2013,1,1137,8442.18,1227.4199999999998,642
2014,0,630,0,403.47,642
2014,1,1055,9924.75,1043.55,642
2015,0,294,0,185.58,642
2015,1,658,5320.3499999999995,580.23,642
2016,0,208,0,121.95,642
2016,1,571,4778.82,505.98,642
2017,0,483,0,319.86,642
2017,1,833,6559.74,836.1,642
2018,0,713,0,431.01,642
2018,1,1636,8819.46,1431.27,642
2019,0,927,0,554.31,642
2019,1,1527,8532.99,1342.35,642
2020,0,874,0,518.4,642
2020,1,1010,6180.03,837.72,642
2021,0,746,0,471.6,642
2021,1,851,6037.83,762.48,642
2022,0,674,0,370.35,642
2022,1,1291,7792.56,983.61,642
2023,0,322,0,184.5,642
2023,1,560,4981.32,456.3,642
1986,0,1500,0,1201.32,643
1986,1,155,388.17,171.26999999999998,643
1987,0,699,0,691.74,643
1987,1,171,509.13,214.02,643
1988,0,1120,0,903.15,643
1988,1,318,821.0699999999999,323.01,643
1989,0,1189,0,1053.9,643
1989,1,439,1193.76,503.82,643
1990,0,905,0,756.27,643
1990,1,581,1884.69,690.2099999999999,643
1991,0,450,0,348.12,643
1991,1,353,1159.74,300.96,643
1992,0,639,0,439.65,643
1992,1,564,2095.47,558,643
1993,0,462,0,336.69,643
1993,1,435,1673.37,394.74,643
1994,0,431,0,287.09999999999997,643
1994,1,505,1707.57,464.58,643
1995,0,358,0,251.82,643
1995,1,464,1892.79,420.3,643
1996,0,674,0,454.95,643
1996,1,990,4204.3499999999995,1232.64,643
1997,0,111,0,71.00999999999999,643
1997,1,262,1100.16,208.89,643
1998,0,720,0,463.23,643
1998,1,548,2439.81,489.78,643
1999,0,294,0,191.16,643
1999,1,553,2483.2799999999997,512.01,643
2000,0,285,0,176.31,643
2000,1,628,3513.69,654.66,643
2001,0,700,0,494.19,643
2001,1,761,4028.4,933.12,643
2002,0,147,0,89.64,643
2002,1,340,1732.59,292.05,643
2003,0,322,0,192.69,643
2003,1,612,3388.5899999999997,551.16,643
2004,0,385,0,243.09,643
2004,1,493,2384.1,419.85,643
2005,0,326,0,200.16,643
2005,1,477,2924.19,432.09,643
2006,0,773,0,485.01,643
2006,1,1232,5298.929999999999,1171.26,643
2007,0,489,0,343.34999999999997,643
2007,1,472,2999.6099999999997,457.38,643
2008,0,323,0,224.19,643
2008,1,577,4257.36,591.84,643
2009,0,336,0,226.17,643
2009,1,506,3398.13,482.49,643
2010,0,354,0,241.74,643
2010,1,888,5294.25,784.89,643
2011,0,338,0,230.67,643
2011,1,628,5637.51,696.6899999999999,643
2012,0,339,0,233.82,643
2012,1,844,6520.679999999999,818.55,643
2013,0,554,0,436.77,643
2013,1,777,5274.8099999999995,818.64,643
2014,0,333,0,243,643
2014,1,725,5572.8,699.48,643
2015,0,329,0,213.21,643
2015,1,611,4569.12,593.46,643
2016,0,273,0,185.49,643
2016,1,425,2879.1,389.16,643
2017,0,430,0,269.37,643
2017,1,604,4088.07,550.53,643
2018,0,903,0,625.23,643
2018,1,1451,6381.45,1299.78,643
2019,0,850,0,541.98,643
2019,1,1141,5361.21,1000.44,643
2020,0,727,0,444.96,643
2020,1,817,4213.26,654.48,643
2021,0,559,0,355.95,643
2021,1,594,2897.73,509.04,643
2022,0,275,0,155.7,643
2022,1,530,2902.14,426.78,643
2023,0,478,0,277.02,643
2023,1,615,3409.65,529.02,643
1986,0,3420,0,2858.22,644
1986,1,318,610.74,347.49,644
1987,0,1110,0,1077.57,644
1987,1,209,1151.73,298.53,644
1988,0,1900,0,1702.71,644
1988,1,476,1595.6999999999998,538.38,644
1989,0,2844,0,2385.0899999999997,644
1989,1,1023,3203.64,1158.3,644
1990,0,2187,0,1714.23,644
1990,1,1202,3917.34,1357.38,644
1991,0,1116,0,911.88,644
1991,1,715,3161.61,784.26,644
1992,0,1628,0,1274.85,644
1992,1,1495,6084.45,1755.63,644
1993,0,1119,0,797.76,644
1993,1,940,3943.44,1060.65,644
1994,0,780,0,561.78,644
1994,1,911,4086.09,836.1899999999999,644
1995,0,770,0,583.8299999999999,644
1995,1,858,3670.56,882.18,644
1996,0,1128,0,846.9,644
1996,1,1048,6028.74,1308.15,644
1997,0,435,0,288.45,644
1997,1,461,1832.22,468.9,644
1998,0,1034,0,786.24,644
1998,1,1011,5620.86,1006.92,644
1999,0,1021,0,781.02,644
1999,1,1003,6996.5999999999995,1274.31,644
2000,0,1014,0,693.4499999999999,644
2000,1,1414,10084.05,1651.41,644
2001,0,2545,0,1774.44,644
2001,1,2328,11487.42,3745.44,644
2002,0,457,0,298.89,644
2002,1,704,6451.0199999999995,793.98,644
2003,0,1301,0,884.16,644
2003,1,1881,14229.18,2353.5899999999997,644
2004,0,906,0,639.63,644
2004,1,1150,9427.32,1116.27,644
2005,0,514,0,355.68,644
2005,1,718,6599.429999999999,742.77,644
2006,0,1385,0,956.97,644
2006,1,1981,11640.51,2189.52,644
2007,0,836,0,560.16,644
2007,1,1015,10302.57,966.33,644
2008,0,466,0,316.89,644
2008,1,745,8205.48,802.26,644
2009,0,787,0,535.05,644
2009,1,1096,10468.62,1189.1699999999998,644
2010,0,998,0,689.31,644
2010,1,1873,16277.76,2026.26,644
2011,0,511,0,348.57,644
2011,1,895,9459.45,1045.35,644
2012,0,540,0,360.36,644
2012,1,997,12784.86,989.55,644
2013,0,730,0,494.73,644
2013,1,1582,16777.44,1676.7,644
2014,0,571,0,411.48,644
2014,1,1292,16422.39,1508.76,644
2015,0,665,0,478.26,644
2015,1,1403,15426.72,1448.28,644
2016,0,455,0,299.15999999999997,644
2016,1,871,10110.96,965.52,644
2017,0,723,0,509.49,644
2017,1,1293,10269.54,1367.46,644
2018,0,1641,0,1033.11,644
2018,1,3120,15271.02,2881.26,644
2019,0,1400,0,924.21,644
2019,1,1836,11896.83,1873.35,644
2020,0,1179,0,713.52,644
2020,1,1341,8054.91,1197.9,644
2021,0,1159,0,772.92,644
2021,1,1536,11938.5,1540.71,644
2022,0,302,0,189.54,644
2022,1,631,10269.63,607.86,644
2023,0,902,0,569.88,644
2023,1,1935,23354.28,1993.95,644
1986,0,5066,0,4274.19,645
1986,1,908,2157.12,960.84,645
1987,0,1040,0,970.38,645
1987,1,321,725.49,374.22,645
1988,0,4322,0,3971.16,645
1988,1,1048,2639.3399999999997,1286.55,645
1989,0,1819,0,1656.54,645
1989,1,1011,2849.49,1185.3,645
1990,0,3426,0,2593.98,645
1990,1,2352,7358.31,2595.6,645
1991,0,1322,0,1148.76,645
1991,1,1204,8274.779999999999,1498.23,645
1992,0,1918,0,1497.87,645
1992,1,2405,13868.55,2777.04,645
1993,0,707,0,809.8199999999999,645
1993,1,483,5958.8099999999995,721.98,645
1994,0,1690,0,1328.4,645
1994,1,2029,12749.4,2379.87,645
1995,0,1260,0,1010.25,645
1995,1,1679,13266.54,1966.14,645
1996,0,1054,0,875.0699999999999,645
1996,1,1188,9677.52,1510.11,645
1997,0,2073,0,1554.3,645
1997,1,2032,22327.199999999997,2233.26,645
1998,0,1007,0,783.18,645
1998,1,1406,19318.5,1488.24,645
1999,0,2013,0,1510.65,645
1999,1,2397,23493.96,2902.0499999999997,645
2000,0,1550,0,1198.08,645
2000,1,1727,21832.2,2092.41,645
2001,0,1699,0,1202.4,645
2001,1,1827,21886.65,2246.85,645
2002,0,1236,0,927.63,645
2002,1,1791,22250.34,2170.35,645
2003,0,1586,0,1089.36,645
2003,1,2530,26581.499999999996,2918.43,645
2004,0,1224,0,921.33,645
2004,1,1579,22702.41,1898.55,645
2005,0,1107,0,778.05,645
2005,1,1289,17068.86,1259.64,645
2006,0,2015,0,1462.32,645
2006,1,2933,29864.789999999997,3515.49,645
2007,0,1651,0,1215.45,645
2007,1,2284,26475.93,2575.7999999999997,645
2008,0,547,0,442.71,645
2008,1,1044,22212.449999999997,1187.91,645
2009,0,1713,0,1204.65,645
2009,1,2552,29327.85,2819.7,645
2010,0,1355,0,925.11,645
2010,1,2981,34305.84,3296.97,645
2011,0,1437,0,1065.69,645
2011,1,2453,33938.82,3001.77,645
2012,0,1121,0,765.27,645
2012,1,2363,32240.25,2852.91,645
2013,0,1303,0,887.4,645
2013,1,2727,35340.03,2920.23,645
2014,0,1251,0,892.17,645
2014,1,2276,34655.58,2734.92,645
2015,0,1358,0,946.62,645
2015,1,3106,34101.18,3596.22,645
2016,0,813,0,603.54,645
2016,1,1652,24674.67,1935.63,645
2017,0,1238,0,910.89,645
2017,1,2587,29564.46,2955.69,645
2018,0,1534,0,963.99,645
2018,1,3710,28547.91,3934.98,645
2019,0,1974,0,1225.26,645
2019,1,3812,32330.7,3969.09,645
2020,0,1564,0,1033.29,645
2020,1,2742,22358.34,2777.13,645
2021,0,741,0,476.28,645
2021,1,1567,18327.33,1768.14,645
2022,0,1809,0,1088.01,645
2022,1,4117,33143.22,4215.51,645
2023,0,1346,0,849.24,645
2023,1,3301,34714.17,3757.14,645
1986,0,2243,0,2087.2799999999997,646
1986,1,193,381.69,237.69,646
1987,0,981,0,1021.86,646
1987,1,195,411.2999999999999,280.89,646
1988,0,3403,0,3153.33,646
1988,1,671,1447.11,1029.51,646
1989,0,642,0,580.3199999999999,646
1989,1,385,1269.72,538.11,646
1990,0,2902,0,2615.13,646
1990,1,1257,3743.19,1528.74,646
1991,0,833,0,735.3,646
1991,1,695,2858.58,799.65,646
1992,0,942,0,708.39,646
1992,1,1168,4396.59,1527.75,646
1993,0,305,0,247.05,646
1993,1,277,1685.79,280.08,646
1994,0,1451,0,1064.88,646
1994,1,1791,6299.0999999999995,2307.33,646
1995,0,421,0,334.44,646
1995,1,428,2595.96,415.98,646
1996,0,481,0,366.48,646
1996,1,539,3245.67,637.92,646
1997,0,1091,0,752.13,646
1997,1,1392,5717.07,1443.06,646
1998,0,882,0,632.79,646
1998,1,1169,5993.73,1152.09,646
1999,0,679,0,494.91,646
1999,1,851,4643.82,940.59,646
2000,0,589,0,449.28,646
2000,1,795,4603.68,870.12,646
2001,0,606,0,426.6,646
2001,1,635,3305.7,638.28,646
2002,0,662,0,478.89,646
2002,1,994,5183.82,1095.03,646
2003,0,625,0,419.22,646
2003,1,1054,5479.2,1099.62,646
2004,0,697,0,519.39,646
2004,1,687,3952.26,739.8,646
2005,0,728,0,532.17,646
2005,1,767,3807.27,733.23,646
2006,0,1153,0,882.0899999999999,646
2006,1,1542,7109.46,1708.11,646
2007,0,1336,0,1035.72,646
2007,1,1613,8272.44,2183.4,646
2008,0,539,0,374.67,646
2008,1,709,4378.7699999999995,640.4399999999999,646
2009,0,1203,0,896.4,646
2009,1,1270,6188.49,1404.81,646
2010,0,962,0,715.59,646
2010,1,1417,7966.53,1542.4199999999998,646
2011,0,1237,0,1030.59,646
2011,1,1387,8516.43,1596.69,646
2012,0,1004,0,690.75,646
2012,1,1479,10427.67,1637.46,646
2013,0,1185,0,842.04,646
2013,1,1625,10351.98,1795.95,646
2014,0,838,0,581.04,646
2014,1,1168,9671.76,1345.05,646
2015,0,1216,0,918.09,646
2015,1,1665,10226.25,1726.56,646
2016,0,858,0,565.74,646
2016,1,1362,9502.38,1555.38,646
2017,0,1036,0,745.65,646
2017,1,1430,9308.16,1632.06,646
2018,0,1175,0,812.52,646
2018,1,1905,10035.72,2152.71,646
2019,0,1233,0,858.6,646
2019,1,2055,11409.3,2316.6,646
2020,0,1024,0,684,646
2020,1,1608,9386.01,1794.33,646
2021,0,735,0,538.47,646
2021,1,1270,8916.48,1604.34,646
2022,0,1605,0,1041.3,646
2022,1,3145,16569.54,3463.65,646
2023,0,826,0,586.4399999999999,646
2023,1,1664,12045.87,2112.39,646
1986,0,4796,0,5031.63,647
1986,1,435,767.6999999999999,764.28,647
1987,0,1410,0,1826.37,647
1987,1,608,1746.45,930.33,647
1988,0,1107,0,1691.37,647
1988,1,558,1937.7,1025.19,647
1989,0,2286,0,2993.85,647
1989,1,1331,4570.47,2216.3399999999997,647
1990,0,1058,0,1359.72,647
1990,1,713,3249.54,1205.01,647
1991,0,1220,0,1515.24,647
1991,1,1531,6997.679999999999,2520.9,647
1992,0,1033,0,1242.27,647
1992,1,1772,7679.969999999999,2966.67,647
1993,0,170,0,186.39,647
1993,1,180,739.26,256.86,647
1994,0,1963,0,2016.99,647
1994,1,2235,10365.39,3737.79,647
1995,0,675,0,716.4,647
1995,1,1104,13463.28,1994.31,647
1996,0,652,0,730.98,647
1996,1,803,13447.8,1503.63,647
1997,0,1551,0,1297.1699999999998,647
1997,1,2931,23478.39,4108.32,647
1998,0,832,0,873.81,647
1998,1,2084,21265.11,2843.19,647
1999,0,1798,0,1675.44,647
1999,1,2124,21839.85,3624.66,647
2000,0,630,0,748.7099999999999,647
2000,1,1046,17054.46,1761.84,647
2001,0,526,0,571.5,647
2001,1,756,15211.44,1221.66,647
2002,0,729,0,731.61,647
2002,1,1470,20396.07,2576.97,647
2003,0,598,0,718.56,647
2003,1,1254,18420.03,2201.76,647
2004,0,524,0,590.04,647
2004,1,927,16613.91,1767.15,647
2005,0,903,0,705.15,647
2005,1,1465,22188.96,2385.54,647
2006,0,728,0,810.54,647
2006,1,1514,23716.89,2898.54,647
2007,0,1360,0,1299.06,647
2007,1,2188,28114.379999999997,3954.42,647
2008,0,730,0,746.8199999999999,647
2008,1,1247,22353.66,2170.98,647
2009,0,457,0,459.27,647
2009,1,978,20020.95,1913.76,647
2010,0,784,0,784.8,647
2010,1,1803,30275.64,3087.63,647
2011,0,792,0,728.4599999999999,647
2011,1,1674,28802.07,2946.42,647
2012,0,932,0,832.86,647
2012,1,2340,39032.1,4623.48,647
2013,0,816,0,768.3299999999999,647
2013,1,1755,33774.299999999996,3295.08,647
2014,0,719,0,622.8,647
2014,1,1517,34455.06,3103.74,647
2015,0,804,0,751.68,647
2015,1,1798,35283.69,3305.16,647
2016,0,986,0,885.9599999999999,647
2016,1,1830,31923.629999999997,3631.95,647
2017,0,838,0,738.9,647
2017,1,1678,30750.57,3489.2999999999997,647
2018,0,860,0,694.98,647
2018,1,2251,38715.39,3981.69,647
2019,0,1026,0,863.55,647
2019,1,2511,39384.81,4400.82,647
2020,0,553,0,504.27,647
2020,1,1462,31802.22,3126.15,647
2021,0,537,0,563.04,647
2021,1,1608,34902.63,3675.51,647
2022,0,1250,0,977.67,647
2022,1,3986,52863.39,6525.54,647
2023,0,616,0,612.4499999999999,647
2023,1,1902,39889.8,4075.47,647
1986,0,4582,0,3637.17,648
1986,1,2,1.17,2.61,648
1987,0,741,0,771.39,648
1987,1,225,766.26,327.42,648
1988,0,2370,0,2521.71,648
1988,1,724,1774.35,1236.87,648
1989,0,2860,0,3009.06,648
1989,1,1235,4117.59,1956.51,648
1991,0,1464,0,1924.02,648
1991,1,1141,5121,1857.6,648
1992,0,3394,0,3145.41,648
1992,1,4064,13767.93,7435.08,648
1993,0,393,0,435.78,648
1993,1,551,3521.97,713.52,648
1994,0,1034,0,926.91,648
1994,1,2360,15654.33,3194.01,648
1995,0,505,0,570.06,648
1995,1,1199,9879.12,1740.87,648
1996,0,809,0,848.16,648
1996,1,1116,9472.14,1920.33,648
1997,0,1271,0,1017.9,648
1997,1,3074,21194.37,4123.71,648
1998,0,289,0,278.90999999999997,648
1998,1,999,7185.0599999999995,1189.53,648
1999,0,1214,0,1321.2,648
1999,1,2907,21482.19,4366.26,648
2000,0,527,0,627.03,648
2000,1,655,7740.45,1161.99,648
2001,0,542,0,577.0799999999999,648
2001,1,751,10054.08,1207.26,648
2002,0,613,0,668.52,648
2002,1,1571,15374.52,2280.24,648
2003,0,1258,0,1418.22,648
2003,1,1987,20458.17,3832.47,648
2005,0,912,0,730.62,648
2005,1,1318,15728.22,1782.72,648
2006,0,1067,0,1036.17,648
2006,1,2845,26993.789999999997,4463.0999999999995,648
2007,0,715,0,951.03,648
2007,1,1212,17521.29,2770.29,648
2008,0,427,0,549.99,648
2008,1,870,12985.47,1596.6899999999998,648
2010,0,1423,0,1375.83,648
2010,1,1859,23451.39,3443.76,648
2011,0,918,0,870.12,648
2011,1,1907,28997.64,3241.44,648
2012,0,845,0,798.2099999999999,648
2012,1,1907,29466.09,3068.19,648
2013,0,609,0,578.43,648
2013,1,1296,22958.19,2347.65,648
2014,0,573,0,566.28,648
2014,1,1013,22125.87,2048.85,648
2015,0,646,0,617.49,648
2015,1,1938,33725.43,3194.01,648
2016,0,819,0,762.3,648
2016,1,1191,19037.25,2640.06,648
2017,0,761,0,706.05,648
2017,1,1512,23875.11,2991.96,648
2018,0,829,0,712.8,648
2018,1,1573,26425.53,3159.3599999999997,648
2019,0,858,0,832.9499999999999,648
2019,1,1810,24661.98,3337.3799999999997,648
2020,0,644,0,751.77,648
2020,1,1347,23322.6,3230.64,648
2021,0,715,0,812.0699999999999,648
2021,1,1384,23556.96,3207.33,648
2022,0,1410,0,1185.12,648
2022,1,3008,33660.99,5048.37,648
2023,0,617,0,614.79,648
2023,1,1394,23500.53,3028.8599999999997,648
1986,0,4909,0,4547.5199999999995,649
1986,1,95,252.09,119.61,649
1987,0,3692,0,3156.5699999999997,649
1987,1,974,2212.2,1218.6,649
1988,0,1237,0,1065.78,649
1988,1,1031,3135.15,1082.25,649
1989,0,685,0,663.03,649
1989,1,330,1040.13,415.08,649
1990,0,69,0,70.02,649
1990,1,57,156.87,57.419999999999995,649
1991,0,1811,0,1399.14,649
1991,1,3312,8125.92,5206.86,649
1992,0,719,0,568.71,649
1992,1,1466,5994.63,1764.72,649
1993,0,313,0,403.83,649
1993,1,422,2259.36,611.01,649
1994,0,758,0,684.72,649
1994,1,1607,7812,2023.02,649
1995,0,680,0,510.93,649
1995,1,2861,12195.18,3915.36,649
1996,0,524,0,470.88,649
1996,1,975,5567.76,1008.09,649
1997,0,1158,0,955.71,649
1997,1,1502,8862.3,1710.54,649
1998,0,515,0,407.07,649
1998,1,1686,10662.48,1737.27,649
1999,0,391,0,378.54,649
1999,1,1144,7730.73,1306.35,649
2000,0,349,0,289.53,649
2000,1,648,6326.55,950.58,649
2001,0,379,0,321.3,649
2001,1,680,5050.889999999999,769.9499999999999,649
2002,0,318,0,266.03999999999996,649
2002,1,1211,10414.35,1405.98,649
2003,0,1049,0,1099.89,649
2003,1,1076,9375.75,1921.14,649
2004,0,4,0,6.66,649
2004,1,25,300.23999999999995,33.75,649
2005,0,546,0,438.57,649
2005,1,1265,9994.95,1543.5,649
2006,0,1223,0,934.11,649
2006,1,2643,16034.94,3721.68,649
2007,0,575,0,531.9,649
2007,1,631,8173.799999999999,1236.33,649
2008,0,363,0,308.7,649
2008,1,604,7926.48,905.4,649
2009,0,1,0,0.36,649
2009,1,29,278.46,35.73,649
2010,0,870,0,739.7099999999999,649
2010,1,1448,14340.06,2244.96,649
2011,0,344,0,280.89,649
2011,1,566,8752.77,960.12,649
2012,0,840,0,627.39,649
2012,1,1850,18635.67,2577.87,649
2013,0,528,0,429.93,649
2013,1,808,11358.9,1188.54,649
2014,0,589,0,520.56,649
2014,1,673,11717.55,1218.69,649
2015,0,658,0,507.96,649
2015,1,1156,15370.74,1708.9199999999998,649
2016,0,689,0,585.4499999999999,649
2016,1,948,12498.12,1720.1699999999998,649
2017,0,675,0,577.0799999999999,649
2017,1,1130,12048.03,1882.98,649
2018,0,577,0,462.69,649
2018,1,823,10895.94,1464.66,649
2019,0,664,0,538.02,649
2019,1,1241,13191.84,2023.65,649
2020,0,505,0,370.89,649
2020,1,827,12115.17,1441.62,649
2021,0,525,0,362.52,649
2021,1,781,12631.5,1523.97,649
2022,0,762,0,551.43,649
2022,1,1430,14771.34,2225.79,649
2023,0,441,0,348.57,649
2023,1,935,13819.05,1800.54,649
1986,0,3135,0,3218.67,650
1986,1,278,485.01,376.11,650
1987,0,3683,0,3316.41,650
1987,1,1106,2173.86,1447.56,650
1988,0,2184,0,2126.97,650
1988,1,778,2186.91,930.51,650
1989,0,1328,0,1274.49,650
1989,1,855,2653.29,974.43,650
1990,0,143,0,121.05,650
1990,1,53,170.64,63.27,650
1991,0,1572,0,1503.72,650
1991,1,1908,5553.36,2709.63,650
1992,0,2245,0,1762.02,650
1992,1,3697,9931.32,5582.79,650
1993,0,873,0,768.51,650
1993,1,913,4490.0999999999995,1174.77,650
1994,0,1820,0,1705.95,650
1994,1,1966,8735.039999999999,2775.51,650
1995,0,653,0,581.76,650
1995,1,1230,6595.469999999999,1627.02,650
1996,0,3228,0,2462.67,650
1996,1,1956,10469.16,3101.94,650
1997,0,649,0,490.86,650
1997,1,1818,9501.93,1814.67,650
1998,0,462,0,381.42,650
1998,1,1417,10095.93,1568.7,650
1999,0,561,0,540.99,650
1999,1,1050,7978.59,1294.47,650
2000,0,666,0,510.84,650
2000,1,1335,10731.87,2025.45,650
2001,0,461,0,373.95,650
2001,1,1004,8780.49,1237.86,650
2002,0,599,0,512.64,650
2002,1,1065,9831.51,1434.69,650
2003,0,1065,0,1144.44,650
2003,1,1409,12571.2,2437.74,650
2004,0,142,0,136.79999999999998,650
2004,1,123,798.93,243.99,650
2005,0,564,0,508.68,650
2005,1,1056,10827.27,1553.31,650
2006,0,1326,0,1001.61,650
2006,1,2233,17705.34,3470.76,650
2007,0,801,0,748.4399999999999,650
2007,1,902,13147.2,1901.43,650
2008,0,403,0,353.07,650
2008,1,656,8605.17,1038.87,650
2009,0,116,0,111.33,650
2009,1,148,1362.33,286.46999999999997,650
2010,0,763,0,639.18,650
2010,1,1391,14809.86,2301.21,650
2011,0,448,0,421.92,650
2011,1,813,12677.31,1470.6,650
2012,0,1187,0,1035.36,650
2012,1,2343,24799.68,3681.9,650
2013,0,534,0,567.27,650
2013,1,1149,17327.07,1977.75,650
2014,0,765,0,817.65,650
2014,1,1096,18841.32,2271.6,650
2015,0,561,0,524.34,650
2015,1,1139,17868.96,1977.66,650
2016,0,578,0,548.46,650
2016,1,1093,17320.86,2350.35,650
2017,0,627,0,590.04,650
2017,1,1176,17410.77,2518.83,650
2018,0,553,0,486.63,650
2018,1,1266,18522.63,2357.46,650
2019,0,591,0,473.94,650
2019,1,1568,19701.99,2686.8599999999997,650
2020,0,473,0,394.29,650
2020,1,1045,16618.05,2177.37,650
2021,0,485,0,501.12,650
2021,1,1049,17013.78,2319.48,650
2022,0,1608,0,1222.11,650
2022,1,2746,24925.41,5344.92,650
2023,0,521,0,532.35,650
2023,1,1246,21116.79,2538.72,650
1986,0,2522,0,2740.77,651
1986,1,138,280.17,265.32,651
1987,0,1990,0,1763.91,651
1987,1,320,708.93,473.04,651
1988,0,1023,0,1051.65,651
1988,1,308,862.02,516.42,651
1989,0,1648,0,1609.56,651
1989,1,744,2007.36,1034.73,651
1990,0,266,0,264.78,651
1990,1,278,989.1,388.17,651
1991,0,1010,0,885.3299999999999,651
1991,1,689,1841.13,816.39,651
1992,0,964,0,795.06,651
1992,1,1274,3699.36,1735.2,651
1993,0,802,0,820.98,651
1993,1,720,2540.16,941.31,651
1994,0,1529,0,1246.23,651
1994,1,1421,4393.17,1898.1,651
1995,0,388,0,443.79,651
1995,1,390,1702.35,603.81,651
1996,0,1275,0,1096.92,651
1996,1,1493,5906.07,2059.83,651
1997,0,462,0,381.33,651
1997,1,525,2048.85,577.17,651
1998,0,434,0,485.37,651
1998,1,623,2852.01,724.3199999999999,651
1999,0,714,0,625.9499999999999,651
1999,1,1245,5600.07,1588.59,651
2000,0,604,0,615.24,651
2000,1,684,3805.47,863.1,651
2001,0,493,0,536.67,651
2001,1,535,2675.25,664.38,651
2002,0,531,0,586.26,651
2002,1,701,3941.91,874.8,651
2003,0,919,0,988.2,651
2003,1,989,5115.33,1436.49,651
2004,0,510,0,639.81,651
2004,1,686,5148.2699999999995,1192.05,651
2005,0,547,0,643.86,651
2005,1,558,4303.26,936,651
2006,0,945,0,990.63,651
2006,1,1320,7625.34,1923.66,651
2007,0,546,0,516.06,651
2007,1,739,5796.63,1044.27,651
2008,0,420,0,504.09,651
2008,1,439,4242.0599999999995,759.87,651
2009,0,469,0,488.7,651
2009,1,597,5057.639999999999,898.11,651
2010,0,1398,0,1117.71,651
2010,1,987,7243.29,1580.31,651
2011,0,510,0,498.87,651
2011,1,780,7071.21,1201.23,651
2012,0,573,0,600.12,651
2012,1,845,7953.12,1409.85,651
2013,0,648,0,645.3,651
2013,1,924,8178.57,1371.69,651
2014,0,551,0,533.34,651
2014,1,812,8667,1384.65,651
2015,0,438,0,455.94,651
2015,1,790,8626.5,1375.65,651
2016,0,533,0,533.25,651
2016,1,847,8245.619999999999,1519.38,651
2017,0,568,0,610.1999999999999,651
2017,1,913,9604.26,1774.8,651
2018,0,576,0,531.99,651
2018,1,878,10735.83,1399.41,651
2019,0,606,0,492.93,651
2019,1,1094,11463.93,1629.9,651
2020,0,626,0,565.8299999999999,651
2020,1,831,10410.12,1396.71,651
2021,0,481,0,426.78,651
2021,1,797,10334.97,1349.01,651
2022,0,1304,0,1003.68,651
2022,1,1846,15335.46,2552.76,651
2023,0,443,0,352.17,651
2023,1,781,13661.19,1313.19,651
1986,0,1449,0,1875.06,652
1986,1,164,506.07,363.15,652
1987,0,829,0,904.32,652
1987,1,250,1147.05,478.08,652
1988,0,645,0,749.79,652
1988,1,211,1019.07,406.62,652
1989,0,1282,0,1129.68,652
1989,1,612,2468.25,955.44,652
1990,0,431,0,426.87,652
1990,1,460,2179.17,792.4499999999999,652
1991,0,435,0,446.22,652
1991,1,315,1907.01,518.31,652
1992,0,832,0,743.4,652
1992,1,983,4030.02,1428.66,652
1993,0,729,0,792.27,652
1993,1,425,2585.52,710.4599999999999,652
1994,0,1326,0,1088.82,652
1994,1,1282,5545.889999999999,1889.64,652
1995,0,237,0,308.43,652
1995,1,323,2693.52,543.42,652
1996,0,310,0,376.02,652
1996,1,641,4688.37,1014.3,652
1997,0,539,0,482.58,652
1997,1,614,3656.43,764.1,652
1998,0,357,0,436.05,652
1998,1,526,4279.23,758.9699999999999,652
1999,0,543,0,534.15,652
1999,1,1324,8108.37,2003.31,652
2000,0,447,0,544.9499999999999,652
2000,1,787,6040.3499999999995,1234.53,652
2001,0,314,0,382.32,652
2001,1,353,2870.46,624.78,652
2002,0,392,0,490.59,652
2002,1,631,4636.62,896.22,652
2003,0,653,0,754.56,652
2003,1,808,6793.5599999999995,1370.88,652
2004,0,480,0,610.1999999999999,652
2004,1,870,7804.62,1446.3,652
2005,0,332,0,464.94,652
2005,1,477,5898.0599999999995,861.8399999999999,652
2006,0,475,0,586.7099999999999,652
2006,1,810,8545.23,1547.01,652
2007,0,309,0,418.23,652
2007,1,603,7534.71,900,652
2008,0,295,0,387.36,652
2008,1,440,5470.5599999999995,812.61,652
2009,0,252,0,325.44,652
2009,1,418,6219.99,745.92,652
2010,0,251,0,316.62,652
2010,1,411,6311.7,836.64,652
2011,0,276,0,349.83,652
2011,1,467,6984.8099999999995,852.3,652
2012,0,364,0,454.68,652
2012,1,632,8556.119999999999,1085.04,652
2013,0,356,0,445.77,652
2013,1,609,9369.72,1136.52,652
2014,0,279,0,390.6,652
2014,1,546,9500.04,1086.48,652
2015,0,277,0,360.18,652
2015,1,485,8377.289999999999,1066.5,652
2016,0,303,0,344.78999999999996,652
2016,1,602,8711.55,1132.74,652
2017,0,350,0,434.07,652
2017,1,572,9757.62,1105.29,652
2018,0,404,0,362.52,652
2018,1,625,10823.13,956.16,652
2019,0,408,0,361.08,652
2019,1,638,10031.85,870.5699999999999,652
2020,0,394,0,359.37,652
2020,1,521,9838.53,892.62,652
