year,expansion,n,area_ha_t0,area_ha_t1,gridid
1994,1,1841,5451.75,3680.19,952
1995,0,894,0,820.7099999999999,952
1995,1,754,3326.4,939.24,952
1996,0,2264,0,1647.54,952
1996,1,2634,7858.889999999999,3447.63,952
1997,0,1739,0,1212.12,952
1997,1,1502,5727.78,1611.99,952
1998,0,1302,0,1086.75,952
1998,1,1201,5468.759999999999,1397.7,952
1999,0,1191,0,950.13,952
1999,1,1683,6386.219999999999,1896.84,952
2000,0,655,0,594.99,952
2000,1,781,3538.35,1086.03,952
2001,0,843,0,744.5699999999999,952
2001,1,965,5016.0599999999995,1405.53,952
2002,0,926,0,841.68,952
2002,1,1754,7597.259999999999,2052.18,952
2003,0,787,0,703.89,952
2003,1,1211,5477.67,1776.96,952
2004,0,424,0,415.35,952
2004,1,568,2665.35,796.68,952
2005,0,2077,0,1565.73,952
2005,1,2395,10272.42,3617.55,952
2006,0,836,0,695.88,952
2006,1,1546,7802.549999999999,2080.35,952
2007,0,1815,0,1455.75,952
2007,1,1717,8453.52,3118.95,952
2008,0,1189,0,802.7099999999999,952
2008,1,1544,7939.17,2431.44,952
2009,0,1549,0,1138.41,952
2009,1,3301,15929.1,4993.38,952
2010,0,1462,0,998.55,952
2010,1,3093,16788.239999999998,3615.93,952
2011,0,2945,0,2079.9,952
2011,1,2980,14618.88,5538.24,952
2012,0,496,0,370.62,952
2012,1,615,2860.65,812.61,952
2013,0,1766,0,1388.25,952
2013,1,4329,23964.03,6543.36,952
2014,0,469,0,350.28,952
2014,1,1301,11860.38,1758.78,952
2015,0,871,0,691.56,952
2015,1,2308,16060.77,3916.53,952
2016,0,578,0,550.89,952
2016,1,919,6321.5999999999995,1743.75,952
2017,0,1876,0,1413,952
2017,1,3550,15706.89,5213.5199999999995,952
2018,0,2708,0,1886.58,952
2018,1,4693,20560.77,7329.78,952
2019,0,1496,0,1402.47,952
2019,1,2505,12142.98,5648.3099999999995,952
2020,0,374,0,500.76,952
2020,1,987,7749.719999999999,3066.2999999999997,952
2021,0,718,0,664.1999999999999,952
2021,1,1486,10371.24,3138.0299999999997,952
2022,0,1486,0,1075.68,952
2022,1,3801,19898.82,6190.2,952
2023,0,1904,0,1696.77,952
2023,1,2562,14476.5,5600.79,952
1986,0,1692,0,1795.23,953
1986,1,94,216.27,258.12,953
1987,0,463,0,530.73,953
1987,1,105,347.84999999999997,187.29,953
1988,0,492,0,512.37,953
1988,1,159,460.62,266.94,953
1989,0,1625,0,1335.6,953
1989,1,436,1016.37,766.35,953
1990,0,415,0,442.98,953
1990,1,247,934.92,403.92,953
1991,0,314,0,297.71999999999997,953
1991,1,240,831.3299999999999,336.15,953
1992,0,662,0,484.74,953
1992,1,647,1696.59,777.9599999999999,953
1993,0,204,0,238.5,953
1993,1,143,727.92,187.02,953
1994,0,233,0,220.14,953
1994,1,498,1622.61,559.71,953
1995,0,242,0,265.14,953
1995,1,214,991.53,363.6,953
1996,0,234,0,219.33,953
1996,1,267,1269.4499999999998,426.78,953
1997,0,310,0,272.52,953
1997,1,377,1917.09,606.6899999999999,953
1998,0,181,0,168.66,953
1998,1,194,750.6899999999999,312.48,953
1999,0,284,0,262.17,953
1999,1,365,1686.6,549.27,953
2000,0,145,0,171.36,953
2000,1,163,1129.59,328.14,953
2001,0,159,0,153.09,953
2001,1,265,1569.87,482.94,953
2002,0,141,0,162.98999999999998,953
2002,1,272,1427.04,396.72,953
2003,0,110,0,110.88,953
2003,1,215,1407.6,418.86,953
2004,0,118,0,120.24,953
2004,1,220,1163.97,309.96,953
2005,0,312,0,309.15,953
2005,1,454,2543.13,661.9499999999999,953
2006,0,93,0,89.82,953
2006,1,237,1731.4199999999998,404.91,953
2007,0,1078,0,727.65,953
2007,1,955,5064.12,1370.97,953
2008,0,225,0,213.03,953
2008,1,292,2560.0499999999997,711.63,953
2009,0,146,0,130.23,953
2009,1,281,1989.81,472.77,953
2010,0,155,0,114.57,953
2010,1,463,3365.64,640.89,953
2011,0,132,0,133.11,953
2011,1,220,1957.23,390.78,953
2012,0,74,0,81.99,953
2012,1,174,1634.22,309.59999999999997,953
2013,0,116,0,97.47,953
2013,1,369,2941.02,612.81,953
2014,0,63,0,82.08,953
2014,1,319,3275.91,755.73,953
2015,0,103,0,123.75,953
2015,1,274,2748.06,856.62,953
2016,0,136,0,148.95,953
2016,1,271,2353.0499999999997,967.14,953
2017,0,156,0,129.78,953
2017,1,391,3395.7,877.77,953
2018,0,472,0,337.14,953
2018,1,1269,8363.34,2144.43,953
2019,0,111,0,154.89,953
2019,1,276,2588.85,964.35,953
2020,0,86,0,110.25,953
2020,1,177,2364.2999999999997,696.15,953
2021,0,94,0,110.43,953
2021,1,231,2882.6099999999997,790.11,953
2022,0,273,0,194.13,953
2022,1,781,6245.82,1443.4199999999998,953
2023,0,154,0,145.26,953
2023,1,317,3398.22,881.91,953
1986,0,3935,0,4517.73,954
1986,1,187,233.64,321.03,954
1987,0,688,0,758.43,954
1987,1,157,269.55,209.7,954
1988,0,3677,0,3675.24,954
1988,1,590,1098.27,928.89,954
1989,0,3539,0,3299.04,954
1989,1,1440,2851.1099999999997,2004.21,954
1990,0,1134,0,1346.58,954
1990,1,610,1586.34,1270.98,954
1991,0,1015,0,1004.31,954
1991,1,663,1948.5,1091.61,954
1992,0,3727,0,3136.95,954
1992,1,2460,6382.62,3914.01,954
1993,0,968,0,954.99,954
1993,1,1049,3331.98,1387.1699999999998,954
1994,0,1624,0,1355.4,954
1994,1,1861,6375.15,2788.65,954
1995,0,1150,0,1123.83,954
1995,1,1817,6723.2699999999995,2783.7,954
1996,0,703,0,789.75,954
1996,1,870,4148.73,1664.01,954
1997,0,1921,0,1314.45,954
1997,1,2256,10002.96,3565.89,954
1998,0,606,0,617.13,954
1998,1,784,4446.2699999999995,1592.46,954
1999,0,554,0,618.93,954
1999,1,1296,7748.549999999999,1942.56,954
2000,0,434,0,344.52,954
2000,1,1392,8555.76,1811.16,954
2001,0,306,0,321.03,954
2001,1,1083,6578.73,1369.71,954
2002,0,352,0,332.90999999999997,954
2002,1,1284,9066.33,2071.44,954
2003,0,358,0,358.46999999999997,954
2003,1,1059,8389.98,1679.22,954
2004,0,320,0,283.14,954
2004,1,1065,8237.25,1613.88,954
2005,0,336,0,325.53,954
2005,1,1161,10539.9,1868.58,954
2006,0,497,0,422.64,954
2006,1,1782,13788.36,2573.91,954
2007,0,816,0,643.41,954
2007,1,1815,14119.74,3278.7,954
2008,0,554,0,448.38,954
2008,1,1910,18063.27,3184.47,954
2009,0,265,0,259.02,954
2009,1,1221,14540.4,2600.5499999999997,954
2010,0,585,0,404.64,954
2010,1,1598,18467.91,3408.12,954
2011,0,318,0,275.58,954
2011,1,1247,17097.21,2422.62,954
2012,0,202,0,188.64,954
2012,1,818,13990.95,1529.82,954
2013,0,1564,0,1033.2,954
2013,1,4637,42615.27,10286.46,954
2014,0,238,0,215.82,954
2014,1,1416,25657.2,2996.46,954
2015,0,171,0,181.53,954
2015,1,941,21067.02,2291.94,954
2016,0,201,0,215.01,954
2016,1,912,19796.4,2239.65,954
2017,0,261,0,208.17,954
2017,1,1707,28366.11,3484.71,954
2018,0,493,0,349.83,954
2018,1,2975,33055.47,5772.87,954
2019,0,235,0,225.18,954
2019,1,852,18169.2,2572.47,954
2020,0,298,0,263.52,954
2020,1,1292,21234.06,2909.16,954
2021,0,296,0,288.81,954
2021,1,1437,21550.86,2897.8199999999997,954
2022,0,346,0,278.90999999999997,954
2022,1,1458,21295.17,3147.48,954
2023,0,795,0,523.0799999999999,954
2023,1,2711,27839.789999999997,5369.58,954
1986,0,9712,0,11842.02,955
1986,1,404,652.9499999999999,780.93,955
1987,0,505,0,623.43,955
1987,1,169,341.01,269.09999999999997,955
1988,0,8505,0,11742.57,955
1988,1,1190,2610.9,4619.16,955
1989,0,8469,0,9729.9,955
1989,1,2878,7952.85,4998.78,955
1990,0,6967,0,8108.1,955
1990,1,2874,9277.11,9048.51,955
1991,0,3196,0,4236.57,955
1991,1,1896,7890.12,4024.8,955
1992,0,5533,0,5571,955
1992,1,5311,20993.31,8848.26,955
1993,0,2303,0,2419.92,955
1993,1,2921,14801.04,5180.94,955
1994,0,3118,0,3259.35,955
1994,1,4566,22070.88,7968.87,955
1995,0,2232,0,2871.54,955
1995,1,3205,19820.88,6986.5199999999995,955
1996,0,1958,0,2192.22,955
1996,1,3264,21837.06,6068.25,955
1997,0,2238,0,1969.92,955
1997,1,3168,21868.47,5706.45,955
1998,0,1461,0,1655.55,955
1998,1,2479,20221.74,5038.74,955
1999,0,1985,0,2638.89,955
1999,1,4053,32117.22,8786.16,955
2000,0,1134,0,1172.25,955
2000,1,3142,30752.37,5798.429999999999,955
2001,0,1633,0,1615.77,955
2001,1,4585,38860.92,8587.8,955
2002,0,1016,0,1211.76,955
2002,1,3273,33015.15,6528.87,955
2003,0,1251,0,1503.09,955
2003,1,3565,40144.41,7774.29,955
2004,0,603,0,603.63,955
2004,1,2039,26981.55,3940.47,955
2005,0,1935,0,1728.81,955
2005,1,4571,56812.05,9444.33,955
2006,0,944,0,751.59,955
2006,1,3826,47669.31,5483.34,955
2007,0,2474,0,2022.84,955
2007,1,5702,67788.36,14201.19,955
2008,0,1382,0,1190.25,955
2008,1,4912,74799.9,10833.3,955
2009,0,496,0,501.12,955
2009,1,2406,41481.72,5239.71,955
2010,0,1692,0,1424.34,955
2010,1,5283,87553.70999999999,14544,955
2011,0,760,0,790.29,955
2011,1,3105,72760.31999999999,7847.28,955
2012,0,228,0,219.33,955
2012,1,956,29384.37,1899,955
2013,0,1596,0,1341.36,955
2013,1,6971,129165.75,21511.08,955
2014,0,572,0,586.89,955
2014,1,3077,94471.74,7910.639999999999,955
2015,0,477,0,543.06,955
2015,1,2873,95519.07,7679.16,955
2016,0,828,0,644.49,955
2016,1,3808,102928.5,10233.09,955
2017,0,643,0,609.93,955
2017,1,3619,108723.51,10396.89,955
2018,0,1498,0,1225.98,955
2018,1,6991,130294.62,16683.75,955
2019,0,787,0,783.0899999999999,955
2019,1,3042,88220.87999999999,8965.529999999999,955
2020,0,933,0,846.27,955
2020,1,3418,84592.8,9603.18,955
2021,0,1113,0,1029.78,955
2021,1,4190,93737.34,10774.17,955
2022,0,821,0,841.41,955
2022,1,3538,80274.87,9919.44,955
2023,0,2070,0,1603.8,955
2023,1,7547,124285.32,25350.48,955
1986,0,6868,0,9793.8,956
1986,1,275,571.23,598.5899999999999,956
1987,0,1650,0,3079.98,956
1987,1,138,393.66,521.37,956
1988,0,8232,0,12488.67,956
1988,1,1110,3141.3599999999997,2853.99,956
1989,0,10402,0,11653.38,956
1989,1,2572,6234.75,4295.5199999999995,956
1990,0,3879,0,5040.72,956
1990,1,1536,4630.59,4840.29,956
1991,0,3189,0,5385.51,956
1991,1,1812,7318.53,4428.54,956
1992,0,8589,0,8256.689999999999,956
1992,1,7374,26501.85,13121.1,956
1993,0,2248,0,3235.8599999999997,956
1993,1,2773,14118.48,6011.46,956
1994,0,2905,0,3865.68,956
1994,1,4978,23057.1,9761.4,956
1995,0,2003,0,3137.49,956
1995,1,2787,17238.6,7147.62,956
1996,0,2802,0,3135.69,956
1996,1,4101,29010.96,9293.31,956
1997,0,1748,0,2239.83,956
1997,1,3819,32125.59,9163.26,956
1998,0,1714,0,2207.61,956
1998,1,3573,32139.27,8052.03,956
1999,0,1364,0,1741.41,956
1999,1,3674,34075.439999999995,7433.19,956
2000,0,2136,0,2464.74,956
2000,1,3821,41652.27,10490.13,956
2001,0,2609,0,2515.68,956
2001,1,5996,61141.14,12226.95,956
2002,0,1134,0,1233.45,956
2002,1,3792,49770.27,7387.11,956
2003,0,1308,0,1589.85,956
2003,1,3724,57729.509999999995,10567.89,956
2004,0,404,0,468.09,956
2004,1,1372,30030.39,3768.3,956
2005,0,1885,0,1639.71,956
2005,1,5008,77612.58,10919.52,956
2006,0,748,0,546.84,956
2006,1,4882,68157.81,6737.58,956
2007,0,2061,0,1788.9299999999998,956
2007,1,4521,85589.45999999999,12057.93,956
2008,0,993,0,897.93,956
2008,1,3966,82674.72,9287.01,956
2009,0,366,0,366.39,956
2009,1,1485,41476.77,3859.2,956
2010,0,1228,0,1064.16,956
2010,1,4246,97707.69,12811.5,956
2011,0,732,0,792.0899999999999,956
2011,1,2850,87252.03,8105.94,956
2012,0,161,0,135.18,956
2012,1,762,31811.94,1780.56,956
2013,0,1183,0,1086.48,956
2013,1,5175,133581.41999999998,15704.1,956
2014,0,683,0,675.9,956
2014,1,3320,121916.07,10299.69,956
2015,0,340,0,407.25,956
2015,1,2163,103703.85,7040.61,956
2016,0,1117,0,940.95,956
2016,1,4997,139840.19999999998,16135.83,956
2017,0,657,0,615.51,956
2017,1,3509,136598.58,10778.67,956
2018,0,1738,0,1440.09,956
2018,1,8230,166642.38,24219,956
2019,0,831,0,875.9699999999999,956
2019,1,2796,108734.22,8816.76,956
2020,0,818,0,766.0799999999999,956
2020,1,3234,114798.78,10121.49,956
2021,0,998,0,932.04,956
2021,1,4086,124339.5,12460.77,956
2022,0,738,0,704.16,956
2022,1,3309,97197.84,8767.71,956
2023,0,1507,0,1295.1,956
2023,1,6610,138885.47999999998,22667.76,956
1986,0,8713,0,14265.27,957
1986,1,306,707.85,725.49,957
1987,0,4908,0,7055.639999999999,957
1987,1,865,2051.73,1947.06,957
1988,0,4695,0,7148.339999999999,957
1988,1,1205,3696.03,2600.8199999999997,957
1989,0,17664,0,17813.07,957
1989,1,4926,13746.78,9866.97,957
1990,0,1482,0,2085.93,957
1990,1,1117,4256.46,3110.04,957
1991,0,3052,0,5105.5199999999995,957
1991,1,2495,10878.03,5882.76,957
1992,0,13138,0,10977.57,957
1992,1,11098,42015.15,21032.37,957
1993,0,1284,0,2262.24,957
1993,1,1659,11359.62,4674.51,957
1994,0,4517,0,4849.469999999999,957
1994,1,8443,41168.43,15793.2,957
1995,0,1410,0,2346.8399999999997,957
1995,1,2360,19125.9,6474.78,957
1996,0,1313,0,1665.9,957
1996,1,3052,25122.42,6121.71,957
1997,0,1280,0,1776.51,957
1997,1,4056,35638.29,8898.75,957
1998,0,1811,0,2041.29,957
1998,1,3636,35265.78,8451.81,957
1999,0,2117,0,1854,957
1999,1,8500,66478.23,14243.31,957
2000,0,3039,0,2954.0699999999997,957
2000,1,5058,57661.29,16509.51,957
2001,0,1900,0,1626.57,957
2001,1,6314,76331.34,12678.3,957
2002,0,751,0,840.6899999999999,957
2002,1,3511,56363.22,7453.98,957
2003,0,975,0,1224.09,957
2003,1,3578,66282.56999999999,10790.46,957
2004,0,375,0,444.24,957
2004,1,1621,29615.4,3947.4,957
2005,0,1722,0,1431.81,957
2005,1,5375,96177.87,11861.37,957
2006,0,943,0,661.23,957
2006,1,6425,102520.53,11185.29,957
2007,0,1891,0,1600.29,957
2007,1,5580,113338.71,16125.75,957
2008,0,1352,0,972.72,957
2008,1,4947,111622.5,12515.76,957
2009,0,268,0,289.44,957
2009,1,1413,41743.53,3546.45,957
2010,0,963,0,865.53,957
2010,1,3676,111085.47,11127.42,957
2011,0,775,0,739.0799999999999,957
2011,1,3426,124457.4,11748.96,957
2012,0,382,0,348.39,957
2012,1,1756,83857.41,4940.37,957
2013,0,557,0,545.4,957
2013,1,3652,147340.62,12090.96,957
2014,0,591,0,526.9499999999999,957
2014,1,3944,157582.53,11661.12,957
2015,0,384,0,396.81,957
2015,1,2118,129246.3,7713.27,957
2016,0,770,0,596.25,957
2016,1,6046,170781.21,15924.78,957
2017,0,610,0,528.75,957
2017,1,2998,136196.37,9937.62,957
2018,0,1663,0,1199.34,957
2018,1,9080,190086.12,28444.32,957
2019,0,823,0,728.64,957
2019,1,2630,109105.11,8952.75,957
2020,0,1071,0,920.34,957
2020,1,3785,122784.39,10673.46,957
2021,0,1163,0,905.13,957
2021,1,4269,129811.59,13693.23,957
2022,0,1371,0,1052.82,957
2022,1,5405,108496.89,13003.29,957
2023,0,1938,0,1561.05,957
2023,1,6843,146341.53,26467.65,957
1986,0,498,0,537.2099999999999,958
1986,1,13,30.42,34.11,958
1987,0,409,0,560.34,958
1987,1,37,52.11,68.67,958
1988,0,391,0,436.59,958
1988,1,56,140.76,98.1,958
1989,0,2407,0,2347.56,958
1989,1,310,526.9499999999999,587.34,958
1990,0,159,0,297.9,958
1990,1,80,215.55,134.46,958
1991,0,172,0,271.62,958
1991,1,135,369.99,245.16,958
1992,0,810,0,625.59,958
1992,1,653,1689.57,858.9599999999999,958
1993,0,152,0,174.87,958
1993,1,286,921.15,325.8,958
1994,0,164,0,211.86,958
1994,1,248,642.78,360.09,958
1995,0,111,0,156.78,958
1995,1,97,378.99,250.29,958
1996,0,105,0,157.41,958
1996,1,171,756.4499999999999,208.71,958
1997,0,679,0,543.78,958
1997,1,934,2856.06,1404.9,958
1998,0,54,0,78.11999999999999,958
1998,1,88,602.28,169.56,958
1999,0,652,0,421.83,958
1999,1,1407,4562.01,1589.49,958
2000,0,65,0,82.98,958
2000,1,73,550.26,161.45999999999998,958
2001,0,122,0,125.01,958
2001,1,432,2046.06,530.1,958
2002,0,57,0,63,958
2002,1,138,776.6999999999999,231.75,958
2003,0,81,0,84.06,958
2003,1,256,1611.09,466.92,958
2004,0,72,0,86.75999999999999,958
2004,1,202,1276.47,261.53999999999996,958
2005,0,254,0,226.53,958
2005,1,674,3308.04,855.36,958
2006,0,534,0,368.55,958
2006,1,1396,7045.11,2518.65,958
2007,0,147,0,126.81,958
2007,1,430,3597.12,737.64,958
2008,0,125,0,112.14,958
2008,1,540,4272.75,986.67,958
2009,0,32,0,40.77,958
2009,1,77,840.78,130.95,958
2010,0,58,0,52.2,958
2010,1,475,4562.91,578.52,958
2011,0,46,0,44.55,958
2011,1,261,2907.0899999999997,460.26,958
2012,0,72,0,63.72,958
2012,1,317,3454.47,446.49,958
2013,0,28,0,26.01,958
2013,1,253,2984.22,304.83,958
2014,0,29,0,20.97,958
2014,1,155,2090.34,261.9,958
2015,0,24,0,40.05,958
2015,1,143,2245.77,361.08,958
2016,0,51,0,48.6,958
2016,1,366,3980.25,643.9499999999999,958
2017,0,49,0,51.3,958
2017,1,315,3696.48,605.6999999999999,958
2018,0,208,0,133.02,958
2018,1,1440,10225.62,2783.3399999999997,958
2019,0,31,0,71.19,958
2019,1,113,1400.13,351.99,958
2020,0,41,0,44.91,958
2020,1,195,1995.48,353.25,958
2021,0,57,0,54.54,958
2021,1,251,2310.5699999999997,502.38,958
2022,0,92,0,76.32,958
2022,1,489,3387.06,660.24,958
2023,0,332,0,197.19,958
2023,1,1276,7488.81,3309.48,958
1986,0,536,0,587.34,959
1986,1,10,28.08,35.1,959
1987,0,480,0,628.47,959
1987,1,41,58.41,77.49,959
1988,0,327,0,384.84,959
1988,1,50,118.08,65.25,959
1989,0,2685,0,2550.69,959
1989,1,309,530.91,602.73,959
1990,0,151,0,230.94,959
1990,1,91,217.89,164.7,959
1991,0,136,0,184.77,959
1991,1,102,284.49,165.95999999999998,959
1992,0,1210,0,925.83,959
1992,1,890,2078.5499999999997,1358.91,959
1993,0,136,0,117.45,959
1993,1,294,1162.8,315.81,959
1994,0,266,0,251.64,959
1994,1,450,1073.16,611.01,959
1995,0,222,0,290.52,959
1995,1,121,550.8,1037.7,959
1996,0,74,0,102.06,959
1996,1,144,1279.71,153.26999999999998,959
1997,0,817,0,646.29,959
1997,1,1065,4048.83,1744.65,959
1998,0,69,0,62.55,959
1998,1,171,1494.99,188.64,959
1999,0,684,0,417.15,959
1999,1,1618,6419.79,1877.94,959
2000,0,36,0,45.45,959
2000,1,62,667.26,128.16,959
2001,0,96,0,77.22,959
2001,1,420,3079.62,463.5,959
2002,0,50,0,36.9,959
2002,1,138,729.27,189.18,959
2003,0,112,0,76.32,959
2003,1,417,3017.61,476.01,959
2004,0,81,0,82.08,959
2004,1,286,1752.3,317.07,959
2005,0,358,0,287.55,959
2005,1,976,5679.36,1385.19,959
2006,0,473,0,318.15,959
2006,1,1451,8365.41,2777.22,959
2007,0,137,0,101.61,959
2007,1,376,3383.8199999999997,643.41,959
2008,0,380,0,257.13,959
2008,1,1045,8257.32,2150.64,959
2009,0,16,0,17.64,959
2009,1,64,1400.4,114.75,959
2010,0,53,0,35.55,959
2010,1,640,7665.389999999999,715.86,959
2011,0,49,0,37.89,959
2011,1,385,5916.69,531.27,959
2012,0,53,0,40.68,959
2012,1,283,4534.11,346.40999999999997,959
2013,0,28,0,19.62,959
2013,1,340,5360.13,406.71,959
2014,0,28,0,23.4,959
2014,1,128,2288.3399999999997,229.68,959
2015,0,21,0,32.58,959
2015,1,133,3017.43,247.86,959
2016,0,42,0,36.36,959
2016,1,296,5018.3099999999995,506.7,959
2017,0,31,0,37.35,959
2017,1,409,5532.3,512.91,959
2018,0,160,0,91.53,959
2018,1,1323,11097.72,2486.43,959
2019,0,19,0,25.29,959
2019,1,78,1586.88,212.22,959
2020,0,26,0,26.82,959
2020,1,148,2536.92,269.73,959
2021,0,54,0,36.9,959
2021,1,287,2567.79,347.67,959
2022,0,100,0,66.14999999999999,959
2022,1,636,4238.64,648.4499999999999,959
2023,0,319,0,180.9,959
2023,1,1203,7606.26,3578.22,959
1986,0,1066,0,1325.97,960
1986,1,64,109.89,86.49,960
1987,0,313,0,367.11,960
1987,1,81,234.72,152.64,960
1988,0,784,0,843.84,960
1988,1,158,508.77,319.85999999999996,960
1989,0,1226,0,1265.13,960
1989,1,415,1306.35,1124.55,960
1990,0,8,0,3.78,960
1990,1,2,3.78,0.99,960
1991,0,370,0,487.17,960
1991,1,202,970.83,379.71,960
1992,0,1161,0,1151.91,960
1992,1,954,3018.7799999999997,1744.74,960
1993,0,212,0,184.68,960
1993,1,342,1719.99,591.84,960
1994,0,163,0,202.41,960
1994,1,310,1347.12,441.99,960
1995,0,133,0,224.55,960
1995,1,186,1224.45,343.53,960
1996,0,252,0,348.39,960
1996,1,442,2716.56,763.47,960
1997,0,365,0,355.59,960
1997,1,507,2467.62,743.4,960
1998,0,619,0,679.68,960
1998,1,481,3216.42,821.0699999999999,960
1999,0,522,0,647.55,960
1999,1,1016,5502.0599999999995,1605.6,960
2000,0,529,0,704.43,960
2000,1,521,3418.92,1011.24,960
2001,0,424,0,501.75,960
2001,1,669,4997.969999999999,1277.46,960
2002,0,367,0,517.3199999999999,960
2002,1,644,4173.389999999999,1334.97,960
2003,0,712,0,934.38,960
2003,1,1105,7874.1,3276.45,960
2004,0,5,0,4.05,960
2004,1,5,19.62,5.31,960
2005,0,323,0,336.24,960
2005,1,736,7214.49,1261.53,960
2006,0,340,0,338.31,960
2006,1,868,7987.5,1683.36,960
2007,0,359,0,573.75,960
2007,1,610,7259.85,1831.86,960
2008,0,136,0,204.66,960
2008,1,507,7741.08,1404.81,960
2009,0,4,0,4.32,960
2009,1,7,24.119999999999997,5.22,960
2010,0,300,0,452.16,960
2010,1,718,11104.11,2301.48,960
2011,0,284,0,448.2,960
2011,1,773,13146.21,2613.96,960
2012,0,191,0,264.15,960
2012,1,429,11245.41,1413,960
2013,0,153,0,206.37,960
2013,1,651,13372.56,1562.22,960
2014,0,215,0,262.8,960
2014,1,781,18139.41,2535.75,960
2015,0,139,0,192.33,960
2015,1,426,12462.93,1411.74,960
2016,0,199,0,204.93,960
2016,1,544,14067.18,1522.1699999999998,960
2017,0,142,0,169.65,960
2017,1,625,16465.59,1718.46,960
2018,0,285,0,283.14,960
2018,1,1088,19900.53,3057.48,960
2019,0,182,0,210.51,960
2019,1,782,18875.88,2380.41,960
2020,0,137,0,165.69,960
2020,1,408,15179.76,1353.96,960
2021,0,248,0,252.45,960
2021,1,748,20971.71,2657.61,960
2022,0,148,0,166.76999999999998,960
2022,1,466,17309.61,1615.77,960
2023,0,311,0,316.53,960
2023,1,1123,25715.25,5933.5199999999995,960
1986,0,3231,0,4025.43,961
1986,1,163,273.06,263.96999999999997,961
1987,0,1003,0,1354.32,961
1987,1,248,514.71,415.44,961
1988,0,2076,0,2236.5,961
1988,1,429,1074.42,1058.49,961
1989,0,4350,0,5166.8099999999995,961
1989,1,1319,3164.85,2819.0699999999997,961
1990,0,53,0,55.26,961
1990,1,13,24.39,293.58,961
1991,0,660,0,904.32,961
1991,1,389,1450.71,663.39,961
1992,0,3555,0,3476.16,961
1992,1,2550,8311.5,6027.48,961
1993,0,393,0,419.85,961
1993,1,605,3230.5499999999997,2746.62,961
1994,0,576,0,670.9499999999999,961
1994,1,1023,4975.0199999999995,1483.2,961
1995,0,455,0,653.22,961
1995,1,448,3724.02,809.1,961
1996,0,690,0,957.15,961
1996,1,796,5696.639999999999,1403.19,961
1997,0,694,0,679.77,961
1997,1,1132,7615.71,1675.71,961
1998,0,1094,0,1235.61,961
1998,1,901,8069.759999999999,1473.57,961
1999,0,1612,0,1941.3,961
1999,1,2277,15000.48,3993.75,961
2000,0,1185,0,1580.85,961
2000,1,1151,10168.29,2511.81,961
2001,0,922,0,1227.24,961
2001,1,1274,12064.41,2738.52,961
2002,0,1194,0,1554.9299999999998,961
2002,1,2252,16920.27,5607.63,961
2003,0,1727,0,2437.65,961
2003,1,2324,19609.38,6379.83,961
2004,0,6,0,6.39,961
2004,1,4,6.93,2.43,961
2005,0,1962,0,1764.27,961
2005,1,3022,28867.68,8242.65,961
2006,0,795,0,887.49,961
2006,1,2142,23410.89,4394.97,961
2007,0,884,0,1252.89,961
2007,1,1326,20652.57,3429,961
2008,0,441,0,691.1999999999999,961
2008,1,1235,22816.26,3383.46,961
2009,0,6,0,3.69,961
2009,1,7,45.09,8.819999999999999,961
2010,0,712,0,1115.37,961
2010,1,1628,31269.69,5694.3,961
2011,0,726,0,982.98,961
2011,1,1869,36481.32,5886.2699999999995,961
2012,0,448,0,635.22,961
2012,1,1173,29895.57,3605.58,961
2013,0,436,0,546.48,961
2013,1,1724,37434.689999999995,4258.889999999999,961
2014,0,459,0,588.51,961
2014,1,1765,43618.5,5855.94,961
2015,0,375,0,469.89,961
2015,1,1083,33002.28,3264.39,961
2016,0,490,0,551.25,961
2016,1,1542,39317.67,4219.47,961
2017,0,426,0,475.92,961
2017,1,1628,47826.18,5514.48,961
2018,0,672,0,653.31,961
2018,1,2737,59765.31,9094.86,961
2019,0,575,0,634.3199999999999,961
2019,1,1818,48642.39,6161.67,961
2020,0,355,0,436.77,961
2020,1,1203,43633.89,4082.4,961
2021,0,381,0,423.99,961
2021,1,1600,51450.03,5263.92,961
2022,0,424,0,482.49,961
2022,1,1274,44903.79,3817.8,961
2023,0,854,0,803.97,961
2023,1,3868,73213.2,19637.55,961
1986,0,8021,0,10988.73,962
1986,1,551,1144.8,1494.9,962
1987,0,778,0,879.48,962
1987,1,202,571.3199999999999,326.34,962
1988,0,5780,0,7826.4,962
1988,1,1315,3604.77,3495.7799999999997,962
1989,0,3285,0,3565.35,962
1989,1,1533,6094.17,2673.9,962
1990,0,2908,0,3096.45,962
1990,1,1935,7780.77,3625.11,962
1991,0,2018,0,2021.04,962
1991,1,2231,11044.26,6192.54,962
1992,0,1812,0,1702.89,962
1992,1,2822,13159.26,5002.83,962
1993,0,401,0,583.11,962
1993,1,609,4392.99,1529.91,962
1994,0,1235,0,1259.46,962
1994,1,2421,16378.11,4346.01,962
1995,0,1015,0,1065.96,962
1995,1,1433,8794.529999999999,2132.91,962
1996,0,1072,0,1212.39,962
1996,1,1289,8988.48,1834.29,962
1997,0,1197,0,1133.19,962
1997,1,1984,12968.37,3108.7799999999997,962
1998,0,1065,0,1123.38,962
1998,1,720,5565.509999999999,2204.19,962
1999,0,2951,0,3745.62,962
1999,1,3394,23055.39,7078.049999999999,962
2000,0,2161,0,2558.61,962
2000,1,2768,20700.63,5503.95,962
2001,0,1569,0,2000.16,962
2001,1,1856,14309.82,3573.0899999999997,962
